Month,Region,Provider_Group,Service_Category,Members,ER_Visits_per_1000,Admissions_per_1000,Avg_Cost_per_Admission,Specialty_Rx_Spend_PMPM,Generic_Dispensing_Rate,Mail_Order_Rate,Imaging_Util_per_1000,SNF_Days_per_1000,Outpatient_Site_of_Care_Index,Leakage_Rate,PMPM,Expected_Driver,Scenario_Type
2025-10-01,Central,Crest Health Partners,Medical,11644,167.8,48.4,21985.98,108.46,0.796,0.203,104.1,24.0,1.002,0.074,604.19,unit_cost_inflation,unit_cost_inflation
2025-10-01,Central,Crest Health Partners,Pharmacy,11644,156.9,47.6,19058.3,137.28,0.745,0.242,102.4,24.2,0.99,0.08,231.82,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,Central,Crest Health Partners,Post-Acute,11644,165.9,47.7,18904.61,111.94,0.808,0.207,97.8,25.4,0.994,0.127,146.81,leakage_network,leakage_network
2025-10-01,Central,Crest Health Partners,Outpatient,11644,166.2,47.4,19449.5,107.56,0.8,0.217,101.0,24.7,1.007,0.119,229.53,leakage_network,leakage_network
2025-10-01,Central,Delta Care Network,Medical,12185,186.0,56.7,18881.73,108.47,0.791,0.211,97.4,25.1,0.989,0.086,595.89,utilization_increase,utilization_increase
2025-10-01,Central,Delta Care Network,Pharmacy,12185,158.9,50.8,19806.05,141.71,0.748,0.246,104.6,26.2,0.994,0.082,226.72,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,Central,Delta Care Network,Post-Acute,12185,161.5,52.2,19690.6,112.09,0.788,0.206,100.0,31.3,0.987,0.079,155.4,post_acute_spike,post_acute_spike
2025-10-01,Central,Delta Care Network,Outpatient,12185,165.6,50.8,18994.73,106.9,0.792,0.204,102.2,26.2,1.18,0.081,239.26,site_of_care_shift,site_of_care_shift
2025-10-01,East,Alpha IPA,Medical,11355,183.6,52.6,19071.43,111.38,0.788,0.217,98.4,24.1,0.996,0.086,580.81,utilization_increase,utilization_increase
2025-10-01,East,Alpha IPA,Pharmacy,11355,156.9,48.6,18915.57,139.46,0.746,0.244,103.2,25.6,1.004,0.089,235.14,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,East,Alpha IPA,Post-Acute,11355,168.7,49.5,18823.38,105.72,0.797,0.21,101.5,29.2,1.012,0.079,139.36,post_acute_spike,post_acute_spike
2025-10-01,East,Alpha IPA,Outpatient,11355,157.5,47.0,18472.53,106.41,0.794,0.211,98.1,24.1,1.18,0.089,235.74,site_of_care_shift,site_of_care_shift
2025-10-01,East,Beacon Medical Group,Medical,11990,162.6,49.8,22150.25,111.2,0.8,0.216,96.3,25.2,1.003,0.085,601.81,unit_cost_inflation,unit_cost_inflation
2025-10-01,East,Beacon Medical Group,Pharmacy,11990,156.8,50.5,18922.92,135.18,0.752,0.243,101.7,24.5,0.999,0.09,219.75,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,East,Beacon Medical Group,Post-Acute,11990,155.7,48.7,19142.01,108.76,0.801,0.215,102.8,26.0,1.003,0.135,143.8,leakage_network,leakage_network
2025-10-01,East,Beacon Medical Group,Outpatient,11990,157.9,47.9,19105.45,110.58,0.791,0.211,99.4,24.3,0.994,0.121,228.41,leakage_network,leakage_network
2025-10-01,East,Crest Health Partners,Medical,12414,193.0,55.5,19328.29,116.68,0.79,0.216,109.0,27.0,0.997,0.091,600.82,utilization_increase,utilization_increase
2025-10-01,East,Crest Health Partners,Pharmacy,12414,163.2,50.5,19278.94,140.33,0.754,0.238,103.9,24.8,1.0,0.08,226.08,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,East,Crest Health Partners,Post-Acute,12414,165.6,52.3,19582.12,113.27,0.797,0.21,106.4,31.3,1.008,0.09,147.39,post_acute_spike,post_acute_spike
2025-10-01,East,Crest Health Partners,Outpatient,12414,163.2,50.3,19009.91,110.83,0.805,0.207,108.0,25.8,1.18,0.082,237.96,site_of_care_shift,site_of_care_shift
2025-10-01,East,Delta Care Network,Medical,13394,166.4,51.7,23375.69,115.19,0.803,0.206,108.0,26.0,0.987,0.086,631.07,unit_cost_inflation,unit_cost_inflation
2025-10-01,East,Delta Care Network,Pharmacy,13394,170.2,53.4,20012.07,150.62,0.742,0.247,111.6,26.6,0.983,0.079,238.76,pharmacy_mix_shift,pharmacy_mix_shift
2025-10-01,East,Delta Care Network,Post-Acute,13394,178.1,52.5,19564.84,112.29,0.791,0.214,105.7,29.1,1.006,0.138,155.77,leakage_network,leakage_network
2025-10-01,East,Delta Care Network,Outpatient,13394,165.6,51.5,19339.23,116.28,0.796,0.215,106.4,26.7,0.988,0.126,232.02,leakage_network,leakage_network
2025-11-01,West,Alpha IPA,Medical,8891,156.3,47.0,17992.25,100.68,0.8,0.214,93.7,21.4,1.007,0.07,552.08,utilization_increase,utilization_increase
2025-11-01,West,Alpha IPA,Pharmacy,8891,135.2,43.5,17197.49,130.39,0.748,0.246,86.5,20.2,1.004,0.069,218.21,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,West,Alpha IPA,Post-Acute,8891,147.8,41.1,17201.91,99.39,0.802,0.203,91.5,24.5,1.003,0.067,140.9,post_acute_spike,post_acute_spike
2025-11-01,West,Alpha IPA,Outpatient,8891,140.5,41.2,17409.67,100.22,0.797,0.214,88.0,19.6,1.18,0.072,215.98,site_of_care_shift,site_of_care_shift
2025-11-01,West,Beacon Medical Group,Medical,9709,146.7,43.5,20572.23,104.99,0.787,0.209,93.7,23.6,1.023,0.07,571.16,unit_cost_inflation,unit_cost_inflation
2025-11-01,West,Beacon Medical Group,Pharmacy,9709,147.3,45.0,17893.93,133.52,0.748,0.244,87.2,21.5,0.995,0.065,218.94,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,West,Beacon Medical Group,Post-Acute,9709,142.3,43.2,17831.51,103.39,0.797,0.211,87.3,22.7,0.999,0.118,138.09,leakage_network,leakage_network
2025-11-01,West,Beacon Medical Group,Outpatient,9709,141.1,42.9,17631.26,101.28,0.799,0.214,94.6,23.0,1.02,0.112,223.74,leakage_network,leakage_network
2025-11-01,West,Crest Health Partners,Medical,10402,172.5,48.6,17658.86,107.82,0.79,0.214,89.4,23.7,1.013,0.072,568.02,utilization_increase,utilization_increase
2025-11-01,West,Crest Health Partners,Pharmacy,10402,148.0,47.7,18323.85,130.24,0.746,0.241,91.2,20.9,1.004,0.064,212.22,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,West,Crest Health Partners,Post-Acute,10402,146.6,44.1,17841.54,96.24,0.792,0.211,90.1,28.0,1.014,0.072,145.77,post_acute_spike,post_acute_spike
2025-11-01,West,Crest Health Partners,Outpatient,10402,152.4,43.8,18231.73,106.49,0.794,0.209,93.6,21.1,1.18,0.067,226.14,site_of_care_shift,site_of_care_shift
2025-11-01,West,Delta Care Network,Medical,10825,152.9,47.7,21023.19,103.56,0.799,0.209,92.2,21.5,1.003,0.076,583.23,unit_cost_inflation,unit_cost_inflation
2025-11-01,West,Delta Care Network,Pharmacy,10825,156.1,46.4,17870.38,132.82,0.741,0.241,95.3,25.2,0.986,0.068,222.18,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,West,Delta Care Network,Post-Acute,10825,146.9,46.6,18400.44,101.47,0.796,0.207,94.0,24.7,1.005,0.121,142.38,leakage_network,leakage_network
2025-11-01,West,Delta Care Network,Outpatient,10825,152.3,47.2,18539.25,105.75,0.797,0.207,91.8,24.1,1.008,0.11,224.91,leakage_network,leakage_network
2025-11-01,South,Alpha IPA,Medical,9738,145.1,42.5,21322.68,104.93,0.805,0.221,88.1,20.9,0.971,0.079,574.79,unit_cost_inflation,unit_cost_inflation
2025-11-01,South,Alpha IPA,Pharmacy,9738,146.4,42.5,17923.29,132.43,0.75,0.243,94.0,22.1,1.012,0.078,220.06,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,South,Alpha IPA,Post-Acute,9738,151.6,45.5,18089.64,103.7,0.804,0.205,95.7,21.7,1.011,0.125,132.56,leakage_network,leakage_network
2025-11-01,South,Alpha IPA,Outpatient,9738,144.0,45.2,17886.94,101.45,0.793,0.215,97.3,20.1,1.028,0.116,226.65,leakage_network,leakage_network
2025-11-01,South,Beacon Medical Group,Medical,10606,169.0,50.0,18307.75,102.38,0.792,0.217,89.3,23.4,0.996,0.071,584.87,utilization_increase,utilization_increase
2025-11-01,South,Beacon Medical Group,Pharmacy,10606,146.2,44.1,18193.91,131.94,0.746,0.243,94.7,22.9,0.993,0.078,224.79,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,South,Beacon Medical Group,Post-Acute,10606,148.0,47.3,18213.61,107.73,0.802,0.217,96.1,28.1,0.999,0.074,135.2,post_acute_spike,post_acute_spike
2025-11-01,South,Beacon Medical Group,Outpatient,10606,152.9,45.8,18497.66,104.71,0.799,0.206,90.5,20.5,1.18,0.072,217.39,site_of_care_shift,site_of_care_shift
2025-11-01,South,Crest Health Partners,Medical,11110,152.3,45.3,22403.58,106.91,0.791,0.209,95.5,23.6,1.013,0.075,604.65,unit_cost_inflation,unit_cost_inflation
2025-11-01,South,Crest Health Partners,Pharmacy,11110,152.3,47.5,18856.59,140.78,0.753,0.241,96.0,21.3,0.998,0.079,236.64,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,South,Crest Health Partners,Post-Acute,11110,153.7,49.0,18434.8,105.21,0.794,0.208,97.9,24.1,1.006,0.123,142.58,leakage_network,leakage_network
2025-11-01,South,Crest Health Partners,Outpatient,11110,145.3,47.5,18579.65,104.25,0.795,0.211,101.3,22.7,1.003,0.111,225.35,leakage_network,leakage_network
2025-11-01,South,Delta Care Network,Medical,11752,181.4,53.1,18848.2,109.83,0.794,0.216,97.1,24.5,1.004,0.076,593.91,utilization_increase,utilization_increase
2025-11-01,South,Delta Care Network,Pharmacy,11752,159.3,49.1,18752.39,136.1,0.739,0.235,103.3,22.4,1.012,0.072,234.68,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,South,Delta Care Network,Post-Acute,11752,149.2,48.2,19286.21,110.78,0.794,0.204,94.0,31.7,0.997,0.075,151.52,post_acute_spike,post_acute_spike
2025-11-01,South,Delta Care Network,Outpatient,11752,152.8,49.0,18724.12,109.73,0.793,0.206,96.7,25.2,1.18,0.075,231.67,site_of_care_shift,site_of_care_shift
2025-11-01,Central,Alpha IPA,Medical,10449,173.5,50.0,18686.99,106.73,0.793,0.206,99.3,22.7,1.001,0.089,580.91,utilization_increase,utilization_increase
2025-11-01,Central,Alpha IPA,Pharmacy,10449,158.4,45.4,18721.29,135.77,0.748,0.25,95.2,23.4,0.991,0.084,225.9,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,Central,Alpha IPA,Post-Acute,10449,156.1,44.0,18564.59,104.39,0.8,0.212,94.4,28.1,0.991,0.083,139.62,post_acute_spike,post_acute_spike
2025-11-01,Central,Alpha IPA,Outpatient,10449,150.9,46.4,18884.05,105.98,0.795,0.213,89.8,22.2,1.18,0.077,213.93,site_of_care_shift,site_of_care_shift
2025-11-01,Central,Beacon Medical Group,Medical,11027,159.4,47.8,21740.81,106.27,0.796,0.214,97.2,24.6,0.992,0.08,605.0,unit_cost_inflation,unit_cost_inflation
2025-11-01,Central,Beacon Medical Group,Pharmacy,11027,160.9,49.1,18785.67,138.34,0.744,0.235,94.0,24.0,0.999,0.086,236.93,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,Central,Beacon Medical Group,Post-Acute,11027,153.3,48.5,18556.88,109.71,0.8,0.217,96.5,25.2,0.981,0.135,146.44,leakage_network,leakage_network
2025-11-01,Central,Beacon Medical Group,Outpatient,11027,156.0,45.1,18583.4,111.39,0.794,0.215,98.1,25.3,1.002,0.116,225.24,leakage_network,leakage_network
2025-11-01,Central,Crest Health Partners,Medical,11731,184.7,53.7,19676.72,112.9,0.8,0.213,102.2,25.8,0.978,0.082,600.72,utilization_increase,utilization_increase
2025-11-01,Central,Crest Health Partners,Pharmacy,11731,158.0,48.8,18533.25,135.03,0.752,0.244,92.8,24.4,1.009,0.079,233.34,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,Central,Crest Health Partners,Post-Acute,11731,164.2,47.4,18957.0,108.88,0.789,0.206,97.6,29.7,1.003,0.084,148.54,post_acute_spike,post_acute_spike
2025-11-01,Central,Crest Health Partners,Outpatient,11731,163.0,48.7,19180.9,109.63,0.794,0.22,93.0,23.1,1.18,0.079,217.96,site_of_care_shift,site_of_care_shift
2025-11-01,Central,Delta Care Network,Medical,12571,159.8,49.4,22698.53,115.03,0.804,0.206,97.9,24.4,1.013,0.082,614.54,unit_cost_inflation,unit_cost_inflation
2025-11-01,Central,Delta Care Network,Pharmacy,12571,164.9,50.4,18963.66,145.0,0.745,0.237,103.7,25.4,1.002,0.08,240.6,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,Central,Delta Care Network,Post-Acute,12571,164.9,49.4,19396.6,112.89,0.799,0.216,100.2,26.5,0.983,0.13,148.55,leakage_network,leakage_network
2025-11-01,Central,Delta Care Network,Outpatient,12571,169.8,50.3,19482.4,107.6,0.794,0.209,109.4,25.1,1.001,0.121,229.39,leakage_network,leakage_network
2025-11-01,East,Alpha IPA,Medical,11344,159.6,48.1,21065.46,107.58,0.801,0.214,103.7,23.6,1.013,0.085,602.67,unit_cost_inflation,unit_cost_inflation
2025-11-01,East,Alpha IPA,Pharmacy,11344,158.0,45.5,19104.78,138.1,0.744,0.236,104.9,24.1,1.016,0.083,226.39,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,East,Alpha IPA,Post-Acute,11344,163.3,47.9,18830.93,105.8,0.794,0.214,96.1,24.1,0.996,0.135,148.36,leakage_network,leakage_network
2025-11-01,East,Alpha IPA,Outpatient,11344,156.8,47.2,19673.91,107.92,0.795,0.211,99.2,24.7,1.009,0.127,231.3,leakage_network,leakage_network
2025-11-01,East,Beacon Medical Group,Medical,11896,189.4,54.7,19262.89,113.77,0.79,0.222,100.5,25.0,0.988,0.08,607.43,utilization_increase,utilization_increase
2025-11-01,East,Beacon Medical Group,Pharmacy,11896,171.1,48.8,19254.19,142.78,0.751,0.251,106.6,25.2,1.005,0.088,234.21,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,East,Beacon Medical Group,Post-Acute,11896,157.6,48.5,19494.45,114.13,0.795,0.213,105.6,28.9,0.996,0.093,146.64,post_acute_spike,post_acute_spike
2025-11-01,East,Beacon Medical Group,Outpatient,11896,157.5,49.6,19456.43,104.63,0.797,0.211,97.1,25.5,1.18,0.085,227.13,site_of_care_shift,site_of_care_shift
2025-11-01,East,Crest Health Partners,Medical,12418,160.2,50.2,22861.02,113.58,0.796,0.208,102.9,26.9,1.005,0.083,601.88,unit_cost_inflation,unit_cost_inflation
2025-11-01,East,Crest Health Partners,Pharmacy,12418,163.3,50.4,19177.87,143.32,0.75,0.242,107.0,24.7,0.997,0.077,232.84,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,East,Crest Health Partners,Post-Acute,12418,161.8,52.5,19572.91,115.54,0.794,0.208,100.8,26.5,1.018,0.137,148.68,leakage_network,leakage_network
2025-11-01,East,Crest Health Partners,Outpatient,12418,165.2,51.0,20057.99,116.08,0.797,0.212,104.9,26.7,0.996,0.122,236.38,leakage_network,leakage_network
2025-11-01,East,Delta Care Network,Medical,13255,193.9,59.0,20243.85,116.3,0.798,0.225,106.6,25.9,0.997,0.091,622.17,utilization_increase,utilization_increase
2025-11-01,East,Delta Care Network,Pharmacy,13255,167.0,53.8,19668.51,146.85,0.751,0.239,101.6,25.6,1.006,0.086,234.56,pharmacy_mix_shift,pharmacy_mix_shift
2025-11-01,East,Delta Care Network,Post-Acute,13255,165.4,52.2,20084.96,112.91,0.793,0.207,104.9,33.4,1.021,0.086,154.76,post_acute_spike,post_acute_spike
2025-11-01,East,Delta Care Network,Outpatient,13255,173.5,53.3,19576.7,120.76,0.796,0.213,107.7,27.3,1.18,0.083,242.45,site_of_care_shift,site_of_care_shift
2025-12-01,West,Alpha IPA,Medical,9018,143.9,41.7,20178.06,102.83,0.796,0.21,92.0,21.7,0.999,0.068,565.52,unit_cost_inflation,unit_cost_inflation
2025-12-01,West,Alpha IPA,Pharmacy,9018,142.6,40.1,17612.7,131.37,0.732,0.244,90.1,21.6,1.008,0.069,222.29,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,West,Alpha IPA,Post-Acute,9018,132.8,43.3,17710.92,103.92,0.79,0.216,83.5,20.1,1.001,0.123,138.94,leakage_network,leakage_network
2025-12-01,West,Alpha IPA,Outpatient,9018,139.0,41.0,17224.86,99.28,0.805,0.216,91.3,20.8,1.0,0.113,217.93,leakage_network,leakage_network
2025-12-01,West,Beacon Medical Group,Medical,9422,162.8,47.0,17665.75,103.12,0.79,0.214,90.9,21.6,0.992,0.07,556.15,utilization_increase,utilization_increase
2025-12-01,West,Beacon Medical Group,Pharmacy,9422,144.2,44.8,17424.12,138.8,0.744,0.245,87.7,22.9,0.999,0.068,230.18,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,West,Beacon Medical Group,Post-Acute,9422,142.9,44.0,17851.84,102.9,0.79,0.21,88.6,27.2,1.007,0.073,141.58,post_acute_spike,post_acute_spike
2025-12-01,West,Beacon Medical Group,Outpatient,9422,145.5,43.3,17277.31,102.46,0.792,0.209,88.3,21.9,1.18,0.067,227.65,site_of_care_shift,site_of_care_shift
2025-12-01,West,Crest Health Partners,Medical,10435,147.3,43.6,20734.43,104.51,0.789,0.215,96.1,23.4,1.01,0.064,574.05,unit_cost_inflation,unit_cost_inflation
2025-12-01,West,Crest Health Partners,Pharmacy,10435,149.9,46.0,18626.01,137.82,0.748,0.254,92.3,22.3,1.002,0.066,232.06,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,West,Crest Health Partners,Post-Acute,10435,141.1,44.4,18065.4,107.37,0.8,0.209,98.2,22.7,1.002,0.114,137.66,leakage_network,leakage_network
2025-12-01,West,Crest Health Partners,Outpatient,10435,152.2,45.2,18132.34,105.57,0.787,0.213,96.2,23.7,0.999,0.116,219.63,leakage_network,leakage_network
2025-12-01,West,Delta Care Network,Medical,10788,168.8,53.6,18573.39,106.28,0.794,0.21,94.8,23.6,1.0,0.065,596.21,utilization_increase,utilization_increase
2025-12-01,West,Delta Care Network,Pharmacy,10788,149.9,45.3,18780.02,143.9,0.754,0.246,93.2,23.3,1.004,0.068,242.73,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,West,Delta Care Network,Post-Acute,10788,143.9,46.1,18640.32,104.89,0.793,0.215,98.6,27.0,0.986,0.066,135.54,post_acute_spike,post_acute_spike
2025-12-01,West,Delta Care Network,Outpatient,10788,146.1,45.3,18770.05,106.22,0.794,0.209,95.9,25.3,1.18,0.077,230.56,site_of_care_shift,site_of_care_shift
2025-12-01,South,Alpha IPA,Medical,9760,168.3,48.9,18507.13,105.3,0.797,0.211,94.5,21.2,1.001,0.087,559.04,utilization_increase,utilization_increase
2025-12-01,South,Alpha IPA,Pharmacy,9760,146.9,44.3,17881.57,132.47,0.744,0.242,92.7,21.7,1.02,0.074,230.0,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,South,Alpha IPA,Post-Acute,9760,143.3,45.1,18170.04,105.05,0.789,0.21,97.1,26.2,1.006,0.071,142.63,post_acute_spike,post_acute_spike
2025-12-01,South,Alpha IPA,Outpatient,9760,143.3,42.8,17736.3,102.62,0.796,0.213,88.7,22.2,1.18,0.078,225.52,site_of_care_shift,site_of_care_shift
2025-12-01,South,Beacon Medical Group,Medical,10466,149.9,45.8,21779.74,105.61,0.789,0.215,90.6,22.8,0.994,0.072,593.15,unit_cost_inflation,unit_cost_inflation
2025-12-01,South,Beacon Medical Group,Pharmacy,10466,153.6,46.8,18527.86,136.76,0.743,0.234,95.1,20.7,0.981,0.074,232.35,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,South,Beacon Medical Group,Post-Acute,10466,148.2,47.3,18388.63,105.38,0.801,0.219,95.5,22.2,0.994,0.119,138.56,leakage_network,leakage_network
2025-12-01,South,Beacon Medical Group,Outpatient,10466,145.8,45.1,18328.18,101.04,0.788,0.211,93.8,22.5,0.997,0.112,216.25,leakage_network,leakage_network
2025-12-01,South,Crest Health Partners,Medical,11192,174.6,51.3,18583.54,109.05,0.797,0.21,91.3,25.1,1.004,0.071,587.32,utilization_increase,utilization_increase
2025-12-01,South,Crest Health Partners,Pharmacy,11192,158.3,49.1,18625.18,141.63,0.738,0.243,95.0,24.1,1.016,0.076,231.23,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,South,Crest Health Partners,Post-Acute,11192,148.9,49.0,18704.14,109.12,0.792,0.214,93.0,29.5,0.988,0.074,144.63,post_acute_spike,post_acute_spike
2025-12-01,South,Crest Health Partners,Outpatient,11192,141.0,46.6,18280.34,107.47,0.794,0.22,96.9,24.1,1.18,0.078,232.05,site_of_care_shift,site_of_care_shift
2025-12-01,South,Delta Care Network,Medical,11783,159.1,49.4,21021.53,115.22,0.802,0.214,93.8,25.8,0.993,0.077,594.29,unit_cost_inflation,unit_cost_inflation
2025-12-01,South,Delta Care Network,Pharmacy,11783,166.9,46.8,18870.7,134.01,0.744,0.241,101.4,24.2,1.011,0.071,227.44,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,South,Delta Care Network,Post-Acute,11783,157.0,49.1,18960.51,111.81,0.795,0.216,95.3,25.0,1.016,0.118,147.55,leakage_network,leakage_network
2025-12-01,South,Delta Care Network,Outpatient,11783,160.7,50.3,19067.81,110.25,0.796,0.21,96.8,23.3,1.015,0.117,221.74,leakage_network,leakage_network
2025-12-01,Central,Alpha IPA,Medical,10484,156.6,47.2,21021.18,99.17,0.796,0.209,97.9,24.4,1.011,0.087,601.81,unit_cost_inflation,unit_cost_inflation
2025-12-01,Central,Alpha IPA,Pharmacy,10484,159.0,47.7,18839.87,136.83,0.738,0.253,96.2,24.6,0.994,0.084,220.22,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,Central,Alpha IPA,Post-Acute,10484,150.4,45.9,18538.78,109.68,0.789,0.216,99.7,25.7,1.007,0.128,144.39,leakage_network,leakage_network
2025-12-01,Central,Alpha IPA,Outpatient,10484,159.3,46.9,18393.41,102.95,0.789,0.216,97.1,21.5,1.006,0.114,231.58,leakage_network,leakage_network
2025-12-01,Central,Beacon Medical Group,Medical,11279,178.8,51.6,18997.05,109.88,0.801,0.213,98.4,23.9,1.003,0.087,588.08,utilization_increase,utilization_increase
2025-12-01,Central,Beacon Medical Group,Pharmacy,11279,158.6,46.4,18079.98,140.18,0.746,0.243,93.5,24.5,1.003,0.076,227.67,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,Central,Beacon Medical Group,Post-Acute,11279,155.0,48.3,18825.0,106.8,0.795,0.217,94.5,29.6,1.013,0.075,150.97,post_acute_spike,post_acute_spike
2025-12-01,Central,Beacon Medical Group,Outpatient,11279,162.5,47.2,18597.1,111.58,0.793,0.204,97.7,24.7,1.18,0.076,229.53,site_of_care_shift,site_of_care_shift
2025-12-01,Central,Crest Health Partners,Medical,11745,159.8,47.2,22470.7,110.46,0.799,0.207,99.6,25.5,0.999,0.075,591.49,unit_cost_inflation,unit_cost_inflation
2025-12-01,Central,Crest Health Partners,Pharmacy,11745,166.1,49.3,19350.04,145.05,0.747,0.242,101.5,26.4,1.001,0.088,231.1,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,Central,Crest Health Partners,Post-Acute,11745,153.6,50.2,18754.38,116.11,0.801,0.219,102.7,24.1,0.983,0.136,139.75,leakage_network,leakage_network
2025-12-01,Central,Crest Health Partners,Outpatient,11745,166.3,49.8,18977.12,112.11,0.796,0.212,104.3,26.4,1.002,0.118,238.62,leakage_network,leakage_network
2025-12-01,Central,Delta Care Network,Medical,12242,177.7,56.1,19521.87,110.93,0.799,0.213,100.4,26.8,0.989,0.083,602.63,utilization_increase,utilization_increase
2025-12-01,Central,Delta Care Network,Pharmacy,12242,165.1,50.6,19138.09,145.89,0.744,0.247,103.7,26.3,1.003,0.078,237.49,pharmacy_mix_shift,pharmacy_mix_shift
2025-12-01,Central,Delta Care Network,Post-Acute,12242,165.0,50.3,19633.44,113.23,0.796,0.207,104.8,30.8,0.99,0.087,152.78,post_acute_spike,post_acute_spike
2025-12-01,Central,Delta Care Network,Outpatient,12242,167.9,51.0,19272.05,112.3,0.798,0.218,101.8,27.9,1.18,0.074,227.07,site_of_care_shift,site_of_care_shift
2025-12-01,East,Alpha IPA,Medical,11510,178.2,52.5,19054.78,109.93,0.798,0.213,100.0,24.0,1.014,0.079,597.41,utilization_increase,utilization_increase
